LAT,LON,YEAR,MO,DY,PRECTOT,QV2M,PS,TS,KT,ALLSKY_SFC_SW_DWN,ALLSKY_SFC_LW_DWN
28.25,77.25,1986,6,12,0,0.00951,97.27,40.04,0.55,6.21,12.12
28.75,77.25,1986,6,12,0,0.008591,97.2,39.66,0.55,6.21,12.12
28.25,77.25,1986,6,13,0,0.009341,97.12,41.26,0.5,5.69,11.38
28.75,77.25,1986,6,13,0,0.009173,97.04,41.1,0.5,5.69,11.38
28.25,77.25,1986,6,14,0,0.009017,97.11,41.95,0.3,3.39,10.62
28.75,77.25,1986,6,14,0,0.008795,97.05,41.64,0.3,3.39,10.62
28.25,77.25,1986,6,15,1.81,0.007879,97.04,41.46,0.5,5.7,10.45
28.75,77.25,1986,6,15,0.83,0.00745,97,41.29,0.5,5.7,10.45
28.25,77.25,1986,6,16,0,0.008593,97,42.11,0.51,5.82,10.4
28.75,77.25,1986,6,16,0,0.008153,96.95,42.29,0.51,5.82,10.4
28.25,77.25,1986,6,17,0.08,0.011739,97.07,42.96,0.59,6.7,10.38
28.75,77.25,1986,6,17,0.11,0.011518,97.04,42.81,0.59,6.7,10.38
28.25,77.25,1986,6,18,0.05,0.012711,96.92,43.62,0.64,7.32,10.37
28.75,77.25,1986,6,18,0.03,0.012844,96.88,43.24,0.64,7.32,10.37
28.25,77.25,1986,6,19,0,0.01031,96.71,45.02,0.68,7.79,10.73
28.75,77.25,1986,6,19,0,0.01034,96.66,44.89,0.68,7.79,10.73
28.25,77.25,1986,6,20,0.08,0.009743,96.73,44.1,0.45,5.08,11
28.75,77.25,1986,6,20,0.07,0.009733,96.67,44.06,0.45,5.08,11
28.25,77.25,1986,6,21,0.54,0.013159,96.95,42.49,0.61,6.96,10.86
28.75,77.25,1986,6,21,0.17,0.013052,96.9,42.48,0.61,6.96,10.86
28.25,77.25,1986,6,22,0.11,0.014341,97.12,42.79,0.4,4.57,11.1
28.75,77.25,1986,6,22,0.08,0.014037,97.07,43.09,0.4,4.57,11.1
28.25,77.25,1986,6,23,0.19,0.014369,97.02,44.17,0.46,5.28,10.91
28.75,77.25,1986,6,23,0.25,0.014197,96.96,44.32,0.46,5.28,10.91
28.25,77.25,1986,6,24,5.39,0.016186,96.87,41.85,0.44,5.02,10.81
28.75,77.25,1986,6,24,6.75,0.016023,96.8,41.17,0.44,5.02,10.81
28.25,77.25,1986,6,25,6.7,0.018024,97.01,37.3,0.34,3.9,10.58
28.75,77.25,1986,6,25,5.71,0.017731,96.94,37.55,0.34,3.9,10.58
28.25,77.25,1986,6,26,3.32,0.018448,96.95,36.74,0.41,4.67,10.54
28.75,77.25,1986,6,26,4.18,0.018328,96.89,36.61,0.41,4.67,10.54
28.25,77.25,1986,6,27,5.56,0.017686,97.04,36.32,0.49,5.61,10.69
28.75,77.25,1986,6,27,4.9,0.017614,97,35.57,0.49,5.61,10.69
28.25,77.25,1986,6,28,3.49,0.016754,96.99,35.01,0.39,4.38,10.41
28.75,77.25,1986,6,28,1.89,0.016738,96.92,34.94,0.39,4.38,10.41
28.25,77.25,1986,6,29,5.61,0.016199,97.1,34.63,0.65,7.37,10.52
28.75,77.25,1986,6,29,6.44,0.016731,97.07,32.93,0.65,7.37,10.52
28.25,77.25,1986,6,30,2.54,0.016204,97.38,34.82,0.58,6.63,10.69
28.75,77.25,1986,6,30,5.58,0.01639,97.33,33.91,0.58,6.63,10.69
28.25,77.25,1986,7,1,1.99,0.014782,97.6,35.56,0.57,6.44,10.6
28.75,77.25,1986,7,1,3.09,0.014917,97.56,35,0.57,6.44,10.6
28.25,77.25,1986,7,2,0.48,0.013736,97.7,36.31,0.38,4.33,10.02
28.75,77.25,1986,7,2,0.43,0.013995,97.65,35.85,0.38,4.33,10.02
28.25,77.25,1986,7,3,0.57,0.013006,97.64,36.27,0.46,5.25,9.96
28.75,77.25,1986,7,3,0.93,0.013133,97.59,35.7,0.46,5.25,9.96
28.25,77.25,1986,7,4,0,0.011933,97.35,37.06,0.47,5.29,10.66
28.75,77.25,1986,7,4,0,0.012084,97.28,36.52,0.47,5.29,10.66
28.25,77.25,1986,7,5,0,0.013662,97.23,37.46,0.48,5.47,10.68
28.75,77.25,1986,7,5,0,0.01387,97.15,37.19,0.48,5.47,10.68
28.25,77.25,1986,7,6,0,0.013681,97.22,38.3,0.54,6.11,10.8
28.75,77.25,1986,7,6,0.01,0.014129,97.15,37.84,0.54,6.11,10.8
28.25,77.25,1986,7,7,0.96,0.013601,97.22,39.34,0.43,4.91,10.63
28.75,77.25,1986,7,7,2.78,0.014054,97.17,38.35,0.43,4.91,10.63
28.25,77.25,1986,7,8,1.37,0.015695,97.46,37.43,0.48,5.38,10.68
28.75,77.25,1986,7,8,2.05,0.016063,97.41,36.83,0.48,5.38,10.68
28.25,77.25,1986,7,9,12.88,0.016859,97.46,32.67,0.25,2.84,10.65
28.75,77.25,1986,7,9,10.34,0.01645,97.42,32.9,0.25,2.84,10.65
28.25,77.25,1986,7,10,2.78,0.016305,97.29,34.64,0.38,4.29,10.49
28.75,77.25,1986,7,10,5.49,0.016153,97.24,34.5,0.38,4.29,10.49
28.25,77.25,1986,7,11,5.95,0.016394,97.34,34.8,0.43,4.89,10.52
28.75,77.25,1986,7,11,3.94,0.015864,97.29,34.88,0.43,4.89,10.52
28.25,77.25,1986,7,12,1.36,0.015028,97.45,36.4,0.49,5.49,10.1
28.75,77.25,1986,7,12,1.71,0.015036,97.39,36.3,0.49,5.49,10.1
28.25,77.25,1986,7,13,0.14,0.014922,97.35,37.19,0.51,5.73,10.4
28.75,77.25,1986,7,13,0.84,0.015067,97.3,37.12,0.51,5.73,10.4
28.25,77.25,1986,7,14,1.51,0.016697,97.3,37.24,0.08,0.95,10.62
28.75,77.25,1986,7,14,0.44,0.016397,97.26,37.5,0.08,0.95,10.62
28.25,77.25,1986,7,15,0.32,0.017815,97.32,37.01,0.49,5.55,10.54
28.75,77.25,1986,7,15,0.09,0.01749,97.26,37.5,0.49,5.55,10.54
28.25,77.25,1986,7,16,0.22,0.017564,97.25,35.09,0.52,5.85,10.7
28.75,77.25,1986,7,16,0.11,0.017471,97.19,35.61,0.52,5.85,10.7
28.25,77.25,1986,7,17,0.01,0.01718,97.05,37.7,0.46,5.13,10.83
28.75,77.25,1986,7,17,0.05,0.017157,97,37.97,0.46,5.13,10.83
28.25,77.25,1986,7,18,0.37,0.018414,97.06,34.38,0.5,5.61,10.8
28.75,77.25,1986,7,18,0.6,0.018691,97.03,33.96,0.5,5.61,10.8
28.25,77.25,1986,7,19,1.42,0.01756,97.33,31.96,0.49,5.48,10.39
28.75,77.25,1986,7,19,2.56,0.017687,97.3,32.69,0.49,5.48,10.39
28.25,77.25,1986,7,20,0.42,0.016486,97.43,34.14,0.4,4.51,10.4
28.75,77.25,1986,7,20,0.08,0.016302,97.4,33.96,0.4,4.51,10.4
28.25,77.25,1986,7,21,1.62,0.017525,97.39,33.52,0.47,5.28,10.54
28.75,77.25,1986,7,21,1.34,0.017357,97.34,33.59,0.47,5.28,10.54
28.25,77.25,1986,7,22,1.82,0.017498,97.31,33.68,0.21,2.38,10.26
28.75,77.25,1986,7,22,2.41,0.017408,97.28,33.3,0.21,2.38,10.26
28.25,77.25,1986,7,23,2.91,0.017071,97.34,33.4,0.42,4.7,10.68
28.75,77.25,1986,7,23,1.39,0.016941,97.3,34.25,0.42,4.7,10.68
28.25,77.25,1986,7,24,4.38,0.018033,97.31,33.84,0.48,5.34,10.47
28.75,77.25,1986,7,24,1.77,0.017551,97.29,34.49,0.48,5.34,10.47
28.25,77.25,1986,7,25,2.48,0.019134,97.29,32.42,0.52,5.77,10.64
28.75,77.25,1986,7,25,1.77,0.018543,97.27,33.36,0.52,5.77,10.64
28.25,77.25,1986,7,26,3.6,0.017839,97.48,31.39,0.5,5.55,10.75
28.75,77.25,1986,7,26,2.91,0.017279,97.46,31.77,0.5,5.55,10.75
28.25,77.25,1986,7,27,7.1,0.017786,97.66,29.91,0.36,4.01,10.51
28.75,77.25,1986,7,27,2.77,0.017165,97.65,30.32,0.36,4.01,10.51
28.25,77.25,1986,7,28,5.48,0.017188,97.71,30.23,0.41,4.53,10.29
28.75,77.25,1986,7,28,3.98,0.016907,97.71,31.14,0.41,4.53,10.29
28.25,77.25,1986,7,29,5.8,0.016806,97.79,31.15,0.29,3.22,10.32
28.75,77.25,1986,7,29,4.6,0.016262,97.75,31.89,0.29,3.22,10.32
28.25,77.25,1986,7,30,1.34,0.01692,97.84,33.46,0.43,4.69,10.3
28.75,77.25,1986,7,30,2.55,0.017058,97.77,34.04,0.43,4.69,10.3
28.25,77.25,1986,7,31,0.18,0.017048,97.95,32.97,0.24,2.65,10.46
28.75,77.25,1986,7,31,0.19,0.016807,97.89,33.13,0.24,2.65,10.46
28.25,77.25,1986,8,1,6.97,0.017942,97.92,29.81,0.21,2.34,10.54
28.75,77.25,1986,8,1,12.28,0.018082,97.86,29.54,0.21,2.34,10.54
28.25,77.25,1986,8,2,4.26,0.017139,97.71,32.24,0.45,4.94,10.42
28.75,77.25,1986,8,2,5.96,0.017378,97.64,31.88,0.45,4.94,10.42
28.25,77.25,1986,8,3,0.25,0.016042,97.5,34.1,0.38,4.16,11.03
28.75,77.25,1986,8,3,0.29,0.016155,97.42,33.79,0.38,4.16,11.03
28.25,77.25,1986,8,4,0.48,0.016102,97.5,33.94,0.53,5.81,10.81
28.75,77.25,1986,8,4,1,0.015954,97.45,33.64,0.53,5.81,10.81
28.25,77.25,1986,8,5,0.3,0.016949,97.47,35.16,0.5,5.42,10.41
28.75,77.25,1986,8,5,0.38,0.016721,97.43,35.19,0.5,5.42,10.41
28.25,77.25,1986,8,6,2.84,0.016865,97.52,35.03,0.57,6.15,10.38
28.75,77.25,1986,8,6,0.75,0.01652,97.47,35.9,0.57,6.15,10.38
28.25,77.25,1986,8,7,0.29,0.016777,97.6,33.81,0.58,6.28,10.64
28.75,77.25,1986,8,7,0.16,0.015952,97.58,34.21,0.58,6.28,10.64
28.25,77.25,1986,8,8,1.2,0.016877,97.56,33.93,0.45,4.91,10.6
28.75,77.25,1986,8,8,1.28,0.016416,97.55,34.28,0.45,4.91,10.6
28.25,77.25,1986,8,9,0.72,0.01729,97.57,34.23,0.51,5.49,10.32
28.75,77.25,1986,8,9,0.59,0.016824,97.54,34.7,0.51,5.49,10.32
28.25,77.25,1986,8,10,0.58,0.017295,97.57,34.84,0.48,5.15,10.25
28.75,77.25,1986,8,10,0.17,0.016857,97.53,35.29,0.48,5.15,10.25
28.25,77.25,1986,8,11,0.08,0.016704,97.52,36.35,0.61,6.53,10.54
28.75,77.25,1986,8,11,0.01,0.01663,97.46,37.05,0.61,6.53,10.54
28.25,77.25,1986,8,12,0.01,0.016168,97.38,35.88,0.28,3.02,10.61
28.75,77.25,1986,8,12,0.01,0.015989,97.31,36.59,0.28,3.02,10.61
28.25,77.25,1986,8,13,0.83,0.017702,97.54,32.23,0.51,5.45,10.68
28.75,77.25,1986,8,13,1.73,0.017943,97.48,32.49,0.51,5.45,10.68
28.25,77.25,1986,8,14,38.55,0.018563,97.58,30.13,0.37,3.96,10.69
28.75,77.25,1986,8,14,40.73,0.018581,97.54,30.09,0.37,3.96,10.69
28.25,77.25,1986,8,15,0.02,0.017632,97.6,33.28,0.57,6.08,10.93
28.75,77.25,1986,8,15,0,0.01754,97.56,33.72,0.57,6.08,10.93
28.25,77.25,1986,8,16,0.22,0.017905,97.6,34.93,0.42,4.4,10.74
28.75,77.25,1986,8,16,0.04,0.017719,97.54,35.05,0.42,4.4,10.74
28.25,77.25,1986,8,17,24.92,0.018367,97.53,32.76,0.48,5.08,10.73
28.75,77.25,1986,8,17,23.73,0.018367,97.45,32.91,0.48,5.08,10.73
28.25,77.25,1986,8,18,2.82,0.017908,97.57,32.26,0.38,4.04,10.48
28.75,77.25,1986,8,18,3.69,0.018029,97.5,32.1,0.38,4.04,10.48
28.25,77.25,1986,8,19,0.7,0.018191,97.78,29.32,0.46,4.84,10.68
28.75,77.25,1986,8,19,0.65,0.018053,97.71,30.64,0.46,4.84,10.68
28.25,77.25,1986,8,20,19.58,0.018626,97.74,30.32,0.33,3.42,10.41
28.75,77.25,1986,8,20,17.73,0.018465,97.68,30.9,0.33,3.42,10.41
28.25,77.25,1986,8,21,7.26,0.018533,97.59,30.53,0.56,5.87,10.39
28.75,77.25,1986,8,21,10.65,0.018492,97.54,30.62,0.56,5.87,10.39
28.25,77.25,1986,8,22,1.09,0.017184,97.51,31.82,0.64,6.68,9.93
28.75,77.25,1986,8,22,0.85,0.017248,97.44,31.99,0.64,6.68,9.93
28.25,77.25,1986,8,23,0.1,0.016003,97.66,32.72,0.56,5.84,9.6
28.75,77.25,1986,8,23,0.18,0.016344,97.58,32.88,0.56,5.84,9.6
28.25,77.25,1986,8,24,0.03,0.014073,97.78,32.7,0.72,7.47,9.63
28.75,77.25,1986,8,24,0.02,0.014381,97.7,32.73,0.72,7.47,9.63
28.25,77.25,1986,8,25,0.01,0.01322,97.69,32.28,0.75,7.73,9.37
28.75,77.25,1986,8,25,0,0.012826,97.61,32.12,0.75,7.73,9.37
28.25,77.25,1986,8,26,0,0.013123,97.63,31.94,0.69,7.04,9.84
28.75,77.25,1986,8,26,0,0.012822,97.55,31.93,0.69,7.04,9.84
28.25,77.25,1986,8,27,0,0.013399,97.63,32.15,0.67,6.84,10.03
28.75,77.25,1986,8,27,0,0.01322,97.55,32.22,0.67,6.84,10.03
28.25,77.25,1986,8,28,0,0.013097,97.74,32.69,0.63,6.46,9.97
28.75,77.25,1986,8,28,0,0.013043,97.67,32.86,0.63,6.46,9.97
28.25,77.25,1986,8,29,0.04,0.012793,97.91,32.54,0.66,6.71,9.98
28.75,77.25,1986,8,29,0.01,0.012927,97.83,32.89,0.66,6.71,9.98
28.25,77.25,1986,8,30,0.1,0.011859,97.78,32.61,0.74,7.46,9.31
28.75,77.25,1986,8,30,0.05,0.011718,97.7,32.53,0.74,7.46,9.31
28.25,77.25,1986,8,31,0.72,0.012113,97.73,32.12,0.73,7.38,9.41
28.75,77.25,1986,8,31,0.91,0.011769,97.66,31.84,0.73,7.38,9.41
28.25,77.25,1986,9,1,0,0.011818,97.94,32.39,0.69,6.95,9.96
28.75,77.25,1986,9,1,0,0.01129,97.87,32.18,0.69,6.95,9.96
28.25,77.25,1986,9,2,0,0.011222,97.9,32.64,0.7,7,9.58
28.75,77.25,1986,9,2,0,0.010798,97.82,32.48,0.7,7,9.58
28.25,77.25,1986,9,3,0,0.011418,97.66,32.26,0.7,6.96,9.7
28.75,77.25,1986,9,3,0,0.010806,97.58,32.07,0.7,6.96,9.7
28.25,77.25,1986,9,4,0,0.01128,97.6,32.54,0.67,6.67,9.49
28.75,77.25,1986,9,4,0,0.010794,97.52,32.46,0.67,6.67,9.49
28.25,77.25,1986,9,5,0,0.010901,97.7,32.46,0.56,5.56,9.36
28.75,77.25,1986,9,5,0,0.010206,97.63,32.31,0.56,5.56,9.36
28.25,77.25,1986,9,6,0,0.010285,97.73,32.22,0.54,5.32,9.35
28.75,77.25,1986,9,6,0,0.009727,97.67,32.06,0.54,5.32,9.35
28.25,77.25,1986,9,7,0,0.009487,97.6,31.98,0.55,5.43,9.32
28.75,77.25,1986,9,7,0,0.00935,97.54,31.9,0.55,5.43,9.32
28.25,77.25,1986,9,8,0,0.008969,97.55,32.08,0.59,5.77,9.5
28.75,77.25,1986,9,8,0,0.008592,97.49,31.86,0.59,5.77,9.5
28.25,77.25,1986,9,9,0,0.010361,97.63,32.85,0.67,6.57,10.11
28.75,77.25,1986,9,9,0,0.009437,97.57,32.24,0.67,6.57,10.11
28.25,77.25,1986,9,10,0,0.010453,97.77,33.59,0.57,5.53,10.5
28.75,77.25,1986,9,10,0,0.010009,97.72,33.05,0.57,5.53,10.5
28.25,77.25,1986,9,11,0.01,0.010979,97.87,34,0.64,6.18,10.19
28.75,77.25,1986,9,11,0.02,0.010621,97.83,33.56,0.64,6.18,10.19
28.25,77.25,1986,9,12,0.73,0.014975,98.03,33.16,0.65,6.23,9.95
28.75,77.25,1986,9,12,0.56,0.014776,97.99,33.07,0.65,6.23,9.95
28.25,77.25,1986,9,13,0.71,0.014823,98.03,32.18,0.6,5.77,10.23
28.75,77.25,1986,9,13,0.76,0.014509,97.99,32.15,0.6,5.77,10.23
28.25,77.25,1986,9,14,0.07,0.012741,98.03,32.56,0.3,2.88,10.35
28.75,77.25,1986,9,14,0.1,0.012297,97.98,32.07,0.3,2.88,10.35
28.25,77.25,1986,9,15,0.02,0.011267,98.2,32.4,0.48,4.52,9.97
28.75,77.25,1986,9,15,0.01,0.010564,98.15,31.61,0.48,4.52,9.97
28.25,77.25,1986,9,16,0.42,0.009546,98.31,31.43,0.52,4.91,8.81
28.75,77.25,1986,9,16,0.08,0.009292,98.25,30.98,0.52,4.91,8.81
28.25,77.25,1986,9,17,1.22,0.008607,98.27,30.87,0.56,5.28,9.39
28.75,77.25,1986,9,17,0.47,0.008439,98.21,30.59,0.56,5.28,9.39
28.25,77.25,1986,9,18,0,0.006982,98.18,31.27,0.65,6.05,9.06
28.75,77.25,1986,9,18,0,0.007188,98.12,30.84,0.65,6.05,9.06
28.25,77.25,1986,9,19,0,0.006877,98.18,32.21,0.7,6.53,9.06
28.75,77.25,1986,9,19,0,0.007047,98.11,31.74,0.7,6.53,9.06
28.25,77.25,1986,9,20,0,0.008688,98.17,32.99,0.69,6.39,10.24
28.75,77.25,1986,9,20,0,0.008013,98.11,32.07,0.69,6.39,10.24
28.25,77.25,1986,9,21,0,0.009468,98.26,33.51,0.54,4.93,10.67
28.75,77.25,1986,9,21,0,0.008802,98.2,33.01,0.54,4.93,10.67
28.25,77.25,1986,9,22,0,0.010783,98.45,33.34,0.34,3.07,9.98
28.75,77.25,1986,9,22,0,0.010141,98.41,33.1,0.34,3.07,9.98
28.25,77.25,1986,9,23,24.01,0.013739,98.49,30.37,0.39,3.53,10.51
28.75,77.25,1986,9,23,30.11,0.013151,98.45,29.96,0.39,3.53,10.51
28.25,77.25,1986,9,24,7.42,0.013818,98.39,29.68,0.31,2.83,10.34
28.75,77.25,1986,9,24,8.94,0.013543,98.36,29.03,0.31,2.83,10.34
28.25,77.25,1986,9,25,0.06,0.013953,98.3,30.64,0.35,3.14,9.59
28.75,77.25,1986,9,25,0.06,0.013979,98.28,29.92,0.35,3.14,9.59
28.25,77.25,1986,9,26,2.9,0.013719,98.33,30.2,0.4,3.54,10.07
28.75,77.25,1986,9,26,2.89,0.013672,98.3,29.79,0.4,3.54,10.07
28.25,77.25,1986,9,27,11,0.014947,98.5,28.43,0.41,3.66,9.94
28.75,77.25,1986,9,27,12.8,0.015134,98.47,27.57,0.41,3.66,9.94
28.25,77.25,1986,9,28,8.39,0.015039,98.55,27.45,0.59,5.27,9.98
28.75,77.25,1986,9,28,7.99,0.015091,98.53,27.27,0.59,5.27,9.98
28.25,77.25,1986,9,29,1.89,0.01356,98.36,28.07,0.58,5.09,9.83
28.75,77.25,1986,9,29,5.01,0.0138,98.32,27.44,0.58,5.09,9.83
28.25,77.25,1986,9,30,0.48,0.012321,98.29,29.03,0.56,4.91,9.87
28.75,77.25,1986,9,30,0.89,0.012289,98.24,28.33,0.56,4.91,9.87
28.25,77.25,1986,10,1,0.04,0.011416,98.38,29.05,0.56,4.88,9.61
28.75,77.25,1986,10,1,0.01,0.011347,98.35,28.33,0.56,4.88,9.61
28.25,77.25,1986,10,2,0.02,0.010493,98.52,28.99,0.51,4.43,9.41
28.75,77.25,1986,10,2,0,0.010539,98.47,28.65,0.51,4.43,9.41
28.25,77.25,1986,10,3,0,0.010232,98.6,29.54,0.57,4.88,9.14
28.75,77.25,1986,10,3,0,0.010296,98.56,29.05,0.57,4.88,9.14
28.25,77.25,1986,10,4,0,0.010051,98.6,29.58,0.55,4.72,9
28.75,77.25,1986,10,4,0,0.009998,98.56,29.01,0.55,4.72,9
28.25,77.25,1986,10,5,0.07,0.011061,98.56,30.16,0.48,4.11,9.45
28.75,77.25,1986,10,5,0.34,0.010793,98.52,29.29,0.48,4.11,9.45
28.25,77.25,1986,10,6,0.1,0.010703,98.42,30.1,0.6,5.1,9.07
28.75,77.25,1986,10,6,0.77,0.010359,98.38,29.25,0.6,5.1,9.07
28.25,77.25,1986,10,7,0.93,0.009952,98.23,29.34,0.7,5.87,9.3
28.75,77.25,1986,10,7,0.74,0.009798,98.18,28.8,0.7,5.87,9.3
28.25,77.25,1986,10,8,0,0.009424,97.98,29.24,0.7,5.83,9.23
28.75,77.25,1986,10,8,0,0.009716,97.94,28.95,0.7,5.83,9.23
28.25,77.25,1986,10,9,0.04,0.00955,97.99,28.64,0.71,5.94,8.9
28.75,77.25,1986,10,9,0.01,0.009578,97.94,28.32,0.71,5.94,8.9
28.25,77.25,1986,10,10,0,0.009301,98.19,28.81,0.63,5.19,9.01
28.75,77.25,1986,10,10,0,0.009448,98.16,28.21,0.63,5.19,9.01
28.25,77.25,1986,10,11,0.03,0.009308,98.3,29.29,0.55,4.53,10.26
28.75,77.25,1986,10,11,0.08,0.009378,98.27,28.6,0.55,4.53,10.26
28.25,77.25,1986,10,12,0.02,0.010056,98.55,28.76,0.46,3.74,9.18
28.75,77.25,1986,10,12,0.06,0.00993,98.52,27.99,0.46,3.74,9.18
28.25,77.25,1986,10,13,0,0.009001,98.61,28.9,0.26,2.08,8.94
28.75,77.25,1986,10,13,0,0.009111,98.57,28.01,0.26,2.08,8.94
28.25,77.25,1986,10,14,0,0.007931,98.39,28.49,0.56,4.54,8.5
28.75,77.25,1986,10,14,0,0.008082,98.34,27.85,0.56,4.54,8.5
28.25,77.25,1986,10,15,0,0.00781,98.04,28.99,0.47,3.74,9.11
28.75,77.25,1986,10,15,0,0.008292,98.01,28.13,0.47,3.74,9.11
28.25,77.25,1986,10,16,0.58,0.00765,98.15,26.93,0.72,5.69,8.6
28.75,77.25,1986,10,16,0.69,0.008712,98.13,26.51,0.72,5.69,8.6
28.25,77.25,1986,10,17,0.23,0.008468,98.43,26.3,0.58,4.56,9.19
28.75,77.25,1986,10,17,0.17,0.00843,98.42,26.06,0.58,4.56,9.19
28.25,77.25,1986,10,18,2.98,0.00808,98.73,25.15,0.71,5.53,8.54
28.75,77.25,1986,10,18,2.29,0.007628,98.71,24.62,0.71,5.53,8.54
28.25,77.25,1986,10,19,0,0.007314,99,25.26,0.63,4.92,8.75
28.75,77.25,1986,10,19,0.02,0.007129,98.95,24.99,0.63,4.92,8.75
28.25,77.25,1986,10,20,0,0.005582,99.08,23.64,0.7,5.39,7.73
28.75,77.25,1986,10,20,0,0.005528,99.02,23.14,0.7,5.39,7.73
28.25,77.25,1986,10,21,0,0.004926,98.91,22.52,0.56,4.3,7.54
28.75,77.25,1986,10,21,0,0.005084,98.84,22.11,0.56,4.3,7.54
28.25,77.25,1986,10,22,0,0.004329,98.89,22.44,0.67,5.12,7.42
28.75,77.25,1986,10,22,0,0.00448,98.83,21.93,0.67,5.12,7.42
28.25,77.25,1986,10,23,0,0.003915,98.82,21.97,0.57,4.29,7.56
28.75,77.25,1986,10,23,0,0.004173,98.77,21.64,0.57,4.29,7.56
28.25,77.25,1986,10,24,0,0.003974,98.77,22.45,0.57,4.29,7.72
28.75,77.25,1986,10,24,0,0.004101,98.72,21.98,0.57,4.29,7.72
28.25,77.25,1986,10,25,0,0.003902,98.98,22.2,0.6,4.52,7.52
28.75,77.25,1986,10,25,0,0.004166,98.92,21.74,0.6,4.52,7.52
28.25,77.25,1986,10,26,0,0.004258,98.9,22.17,0.72,5.35,7.43
28.75,77.25,1986,10,26,0,0.004633,98.83,21.63,0.72,5.35,7.43
28.25,77.25,1986,10,27,0,0.003985,98.66,22.83,0.74,5.44,7.53
28.75,77.25,1986,10,27,0,0.004317,98.6,22.16,0.74,5.44,7.53
28.25,77.25,1986,10,28,0,0.003965,98.57,23.39,0.66,4.81,7.78
28.75,77.25,1986,10,28,0,0.004345,98.52,22.65,0.66,4.81,7.78
28.25,77.25,1986,10,29,0,0.004207,98.75,23.73,0.5,3.67,7.83
28.75,77.25,1986,10,29,0,0.004529,98.71,22.82,0.5,3.67,7.83
28.25,77.25,1986,10,30,0,0.004211,98.89,23.86,0.6,4.35,7.76
28.75,77.25,1986,10,30,0,0.004546,98.84,22.97,0.6,4.35,7.76
28.25,77.25,1986,10,31,0,0.00435,98.75,23.91,0.7,5.02,7.67
28.75,77.25,1986,10,31,0,0.004776,98.7,23.14,0.7,5.02,7.67
28.25,77.25,1986,11,1,0,0.004391,98.71,23.96,0.58,4.1,7.7
28.75,77.25,1986,11,1,0,0.004658,98.67,23.17,0.58,4.1,7.7
28.25,77.25,1986,11,2,0,0.004184,98.7,23.68,0.6,4.26,7.75
28.75,77.25,1986,11,2,0,0.004513,98.65,22.77,0.6,4.26,7.75
28.25,77.25,1986,11,3,0,0.003875,98.72,23.28,0.67,4.71,7.66
28.75,77.25,1986,11,3,0,0.004203,98.67,22.23,0.67,4.71,7.66
28.25,77.25,1986,11,4,0,0.003231,98.77,22.59,0.74,5.19,7.56
28.75,77.25,1986,11,4,0,0.003747,98.72,21.62,0.74,5.19,7.56
28.25,77.25,1986,11,5,0,0.003058,98.71,22,0.75,5.19,7.56
28.75,77.25,1986,11,5,0,0.00354,98.65,21.18,0.75,5.19,7.56
28.25,77.25,1986,11,6,0,0.00273,98.66,21.34,0.63,4.36,7.64
28.75,77.25,1986,11,6,0,0.003251,98.6,20.53,0.63,4.36,7.64
28.25,77.25,1986,11,7,0,0.002828,98.68,21.61,0.62,4.22,8.59
28.75,77.25,1986,11,7,0,0.003251,98.63,20.91,0.62,4.22,8.59
28.25,77.25,1986,11,8,0,0.002836,98.64,21.17,0.51,3.45,7.63
28.75,77.25,1986,11,8,0,0.003237,98.6,20.57,0.51,3.45,7.63
28.25,77.25,1986,11,9,0,0.002717,98.58,20.95,0.7,4.74,7.71
28.75,77.25,1986,11,9,0,0.003081,98.52,20.48,0.7,4.74,7.71
28.25,77.25,1986,11,10,0,0.002594,98.47,22.16,0.54,3.63,7.62
28.75,77.25,1986,11,10,0,0.002848,98.4,21.26,0.54,3.63,7.62
28.25,77.25,1986,11,11,0,0.003,98.5,22.94,0.58,3.9,7.46
28.75,77.25,1986,11,11,0,0.003276,98.45,22,0.58,3.9,7.46
28.25,77.25,1986,11,12,0,0.003213,98.54,22.76,0.61,4.06,7.57
28.75,77.25,1986,11,12,0,0.003446,98.5,22.08,0.61,4.06,7.57
28.25,77.25,1986,11,13,0,0.003423,98.7,22.74,0.69,4.57,7.63
28.75,77.25,1986,11,13,0,0.003651,98.66,22,0.69,4.57,7.63
28.25,77.25,1986,11,14,0,0.003861,98.91,23.23,0.74,4.84,7.89
28.75,77.25,1986,11,14,0,0.004037,98.87,22.55,0.74,4.84,7.89
28.25,77.25,1986,11,15,0,0.003929,98.85,23.29,0.73,4.78,8.11
28.75,77.25,1986,11,15,0,0.004017,98.81,22.72,0.73,4.78,8.11
28.25,77.25,1986,11,16,0,0.00475,98.69,23.88,0.55,3.57,8.63
28.75,77.25,1986,11,16,0,0.00445,98.65,23.18,0.55,3.57,8.63
28.25,77.25,1986,11,17,0.01,0.003922,98.85,21.77,0.55,3.52,7.41
28.75,77.25,1986,11,17,0.05,0.003942,98.79,21.25,0.55,3.52,7.41
28.25,77.25,1986,11,18,0,0.002475,99.06,19.44,0.51,3.29,6.94
28.75,77.25,1986,11,18,0,0.002656,98.99,19.05,0.51,3.29,6.94
28.25,77.25,1986,11,19,0,0.001646,99.26,18.16,0.7,4.46,7.05
28.75,77.25,1986,11,19,0,0.001755,99.19,17.9,0.7,4.46,7.05
28.25,77.25,1986,11,20,0,0.001489,99.07,18.13,0.54,3.42,7.76
